time_trial_(hrs),tumor_cells_trial1_(ci),cart_cells_trial1_(ci),tumor_cells_trial2_(ci),cart_cells_trial2_(ci)
52.343889,3.680184184401400,0.17497329182589900,3.9363914873848500,0.16672545665480700
52.593889,3.6874925371203100,0.1765816797294900,3.941141870727930,0.16824920300266700
52.844167,3.6939220804914500,0.17819039559897800,3.9452579164698900,0.16977758180664800
53.094444,3.699480613827220,0.17979709219892000,3.948747424325600,0.1713082647833280
53.344722,3.7041846271355700,0.1814012306846790,3.95162387739839,0.17284063454319700
53.595,3.7080505421215100,0.18300225294637400,3.9539007157659800,0.17437405535097500
53.845,3.711091872714810,0.18459783525190300,3.9555898369521100,0.1759061938440800
54.095,3.713329765844130,0.18618920794191200,3.956707510619260,0.17743812529813100
54.345,3.7147806124122300,0.18777582116691800,3.9572671472433100,0.1789692221853710
54.595,3.7154608033218700,0.1893571250774390,3.9572821573001100,0.1804988569780430
54.845,3.7153867294758100,0.1909325698239940,3.9567659512655300,0.18202640214838800
55.095278,3.7145734742626000,0.19250334655331200,3.9557305065535400,0.18355292403200100
55.345556,3.713037148896210,0.19406714832179100,3.954189559249050,0.1850760930957090
55.595833,3.7107942093718900,0.19562341724119700,3.9521565737030500,0.1865952736547920
55.846111,3.7078610833548600,0.197171614063919,3.9496449888878500,0.18810984822782000
56.096111,3.704258598107370,0.19870947576544400,3.9466718267213700,0.18961750773965800
56.346389,3.699995172126550,0.20023987137492500,3.9432439177020200,0.1911209761842160
56.596667,3.695090885877780,0.20176053420946400,3.939377767405680,0.19261794439315300
56.846944,3.6895622083204800,0.2032709065697210,3.935086849070720,0.19410777680530000
57.096944,3.683432688458750,0.20476878941794400,3.930390029955590,0.19558821400101100
57.347222,3.676705145518490,0.2062569568146010,3.9252903234506600,0.19706191346436700
57.597222,3.669410931030910,0.20773155239255900,3.919812481610840,0.19852497321890500
57.847222,3.661559288303050,0.20919368572570900,3.9139644685823700,0.19997840744056000
58.097222,3.6531666082376800,0.2106428069645700,3.907759694841120,0.20142158860157200
58.347222,3.644249281737550,0.21207836625965900,3.9012115708629400,0.20285388917418500
58.5975,3.634812941639590,0.2135013863520850,3.8943256800454400,0.20427625491323400
58.8475,3.624894957148230,0.21490815560138400,3.887130742504980,0.20568489788164600
59.097778,3.6144897010902800,0.21630125148709500,3.879624199511510,0.20708232186053900
59.348056,3.6036243771752200,0.217678549732808,3.871827333406290,0.20846632394380100
59.598333,3.5923154770965600,0.2190394932483520,3.8637536322465500,0.2098362690631080
59.848611,3.580579356072120,0.22038354122524000,3.8554164867323600,0.2111915385444700
60.098611,3.5684462181322200,0.22170867285757200,3.846839055787630,0.2125300176097590
60.348889,3.555905509602400,0.22301728406282400,3.8380157060169900,0.21385405399557200
60.598889,3.543001496133640,0.2243059173632690,3.8289794616593300,0.2151600782064130
60.849167,3.5297219096243000,0.2255768875040960,3.8197236689182400,0.2164503657992800
61.099167,3.5161126571647100,0.226826820628318,3.8102823127174800,0.2177214222526230
61.349444,3.5021599585852200,0.2280579405340110,3.8006478771341500,0.2189754403823370
61.599722,3.487895092904600,0.22926830442988500,3.790844132722470,0.22021037715568500
61.85,3.4733345608700700,0.2304573556703490,3.780884572884420,0.22142559790133500
62.100278,3.4584948081252700,0.23162454256958400,3.7707826528830000,0.22262047299576800
62.350278,3.4434091953701700,0.23276805451011000,3.7605632585600600,0.223793080757925
62.600556,3.428060602626320,0.23388988348721000,3.7502171047937000,0.22494540002662300
62.850833,3.4124821705180100,0.23498818933777300,3.7397689836393700,0.22607548100284600
63.101111,3.396690220144600,0.23606242915453700,3.7292322668228000,0.2271827030958150
63.351389,3.3807012589461500,0.23711204681597000,3.718620451158350,0.22826643212185100
63.601667,3.3645317325662900,0.23813649063625000,3.7079469919090200,0.22932603845743700
63.851667,3.348216314457000,0.23913411406396300,3.6972372753264600,0.23035975696406500
64.101944,3.331735215677300,0.24010658080600800,3.6864809688411500,0.23136925360887500
64.352222,3.3151228047468300,0.2410522232028620,3.675703326643360,0.23235274347920000
64.602222,3.298414230483840,0.2419694810500600,3.664929826419170,0.23330854504418400
64.8525,3.2815887634434900,0.24285984315378100,3.6541499507151500,0.23423815496566300
65.1025,3.2647001879948800,0.24372078118908400,3.643401070250570,0.2351388799782290
65.352778,3.2477273743705200,0.244553658706885,3.6326727223263300,0.23601209425346400
65.602778,3.230724434274320,0.24535607508595500,3.6220021631912000,0.23685522981056100
65.853056,3.213669983591820,0.246129263725048,3.6113791043327300,0.23766953274215500
66.103056,3.1966183153860600,0.2468709566035490,3.6008405680969000,0.23845256594073400
66.353056,3.179566892131890,0.24758162904940000,3.5903858320388300,0.2392047853926380
66.603056,3.162532104732060,0.24826147884223000,3.5800168178346700,0.239926375439881
66.853056,3.145530344089330,0.2489108532874880,3.5697331494005900,0.24061768279843300
67.103333,3.128559251381930,0.24953076923469500,3.5595231974808300,0.24127977050912100
67.353611,3.1116540639591600,0.2501208410987280,3.5493979860222200,0.24191220621010300
67.603889,3.0948312953837900,0.2506814148079250,3.53935717864942,0.24251533507015400
67.854167,3.078107391299460,0.2512128388276360,3.529400398022620,0.2430895049631740
68.104444,3.061498863458120,0.2517154596720260,3.519527306084050,0.24363506163994700
68.354722,3.045022024727480,0.2521896298218020,3.5097374465978300,0.24415235733283900
68.604722,3.028711436333250,0.2526352156649730,3.5000412181470700,0.2446412094504190
68.855,3.0125472539511500,0.2530535563273210,3.4904166793290700,0.24510305275176300
69.105,2.996581792886800,0.2534440700800170,3.4808848349098900,0.24553720827561000
69.355278,2.980795976379100,0.2538079735685150,3.4714241090769300,0.24594498913581300
69.605278,2.9652412791826500,0.2541448059977790,3.462055142680820,0.24632583647242700
69.855556,2.9498995380752100,0.2544556646260010,3.4527567221497000,0.246680944841896
70.105833,2.9348046771817200,0.25474050750369800,3.4435389702347500,0.247010222684314
70.355833,2.919989343817510,0.25499941159553700,3.434411541205750,0.24731369706340700
70.605,2.9055010361442000,0.2552323168459550,3.425393827621520,0.24759120698599600
70.854444,2.8912872212190000,0.255440689860712,3.4164450180777200,0.24784441656717300
71.104722,2.877317678301750,0.25562517707169900,3.407545282450200,0.24807407298797800
71.354722,2.863651666885590,0.25578522422976700,3.3987340499178700,0.2482794213292360
71.604722,2.8502697288032800,0.25592139715825100,3.390001015057120,0.24846107689573500
71.855,2.8371536697970600,0.25603415545839100,3.381336220364250,0.2486195495775040
72.105278,2.8243147355363000,0.2561236829467760,3.372749043090770,0.2487549721238820
72.355,2.811776748278440,0.2561902051378530,3.3642579256482600,0.24886746690141900
72.604722,2.7995071129712800,0.25623429268534300,3.3558433306536800,0.24895770573352900
72.855,2.7874756258094200,0.25625631633098800,3.347486402604850,0.24902616212400000
73.105,2.7757190396133400,0.25625651325880800,3.3392147402508500,0.2490729182372150
73.355,2.7642200636534500,0.25623526748139600,3.3310186425635800,0.24909840897300300
73.605,2.752974918087690,0.256192926304201,3.322897733459230,0.24910298104733600
73.855278,2.741967734307640,0.25612975545758400,3.314842731096940,0.2490869520623360
74.105278,2.7312191817530300,0.25604624290481200,3.306871153470980,0.24905070466419800
74.355278,2.720713115863150,0.25594267725481100,3.2989736357583200,0.24899457913806100
74.605278,2.7104457567959500,0.2558194058130290,3.291149801875150,0.24891892219989300
74.855278,2.7004133247093400,0.25567677588491700,3.283399275737680,0.24882408056566400
75.105278,2.6906120397612600,0.2555151347759240,3.2757216812620900,0.2487104009513430
75.355278,2.681038122109650,0.2553348297915000,3.2681166423645800,0.2485782300729000
75.605556,2.671677517394710,0.25513597730353700,3.260575446458480,0.248427737524693
75.855556,2.6625472371319500,0.25491936669609500,3.2531144701017700,0.24825960466771200
76.105556,2.6536329804362700,0.25468513451577400,3.2457249206535300,0.2480740210800650
76.355833,2.6449214419501800,0.2544333399468170,3.238398352400100,0.24787109954200100
76.605833,2.6364281217440700,0.25416488797463500,3.2311506066163800,0.24765163626613500
76.855833,2.628139481390760,0.25387985673073800,3.2239731590730100,0.24741576279167300
77.105833,2.620051741048180,0.253578593520576,3.2168656336861700,0.24716382583458300
77.355833,2.6121611208742700,0.25326144564959900,3.2098276543720600,0.24689617211083400
77.606111,2.604455387865130,0.2529283819578570,3.20285113409256,0.24661282518743900
77.855556,2.596964336710780,0.2525812788707080,3.1959664369129800,0.24631543964930200
78.105833,2.5896341829438500,0.2522181671262710,3.1891272320280800,0.24600237749933300
78.355833,2.5824942450239200,0.25184095366652900,3.1823636761668500,0.24567532386864400
78.605833,2.575532528062320,0.25144959207322000,3.175667785959320,0.24533428705114400
78.855833,2.5687452522169700,0.2510444296517940,3.169039185321690,0.2449796137628020
79.105833,2.5621286376458100,0.2506258137077010,3.1624774981701500,0.2446116507195860
79.355833,2.555678904506760,0.25019409154638900,3.1559823484209000,0.24423074463746700
79.605833,2.5493922729577700,0.24974961047331000,3.1495533599901300,0.2438372422324140
79.856111,2.5432582368662600,0.24929220294967500,3.1431831173897200,0.24343103233453400
80.105833,2.5372931952616600,0.24882376081364500,3.1368923627488300,0.24301383531738100
80.355833,2.5314731894304100,0.24834308683795900,3.1306596017706800,0.24258462423934100
80.605833,2.5258011658209300,0.24785104317230400,3.124491497775790,0.24214420370224300
80.856111,2.520267276516240,0.24734741170637100,3.1183809228693600,0.24169241267738000
81.106111,2.5148800318700400,0.24683365889975500,3.1123410754424000,0.24123060186924300
81.356389,2.509623661694270,0.2463089903090830,3.1063581458836100,0.24075809176256200
81.606389,2.504506059825670,0.2457749191285490,3.1004450490160700,0.24027627908988300
81.856111,2.4995230095175000,0.24523182537720600,3.0946011987081300,0.23978554275510300
82.106389,2.494654300061600,0.24467822690199000,3.0888068063806500,0.23928457513615400
82.356667,2.489907375926070,0.244115670758687,3.083074575630470,0.23877480629972200
82.606389,2.485288599981250,0.24354578355777500,3.0774166579860900,0.23825774447772300
82.856389,2.4807785727172900,0.24296702348017000,3.0718136789196100,0.2377320234241680
83.106667,2.4763738881350200,0.24237971091206200,3.0662654661206100,0.23719796345160900
83.356667,2.4720805480263700,0.2417854982130980,3.060783968675960,0.2366570980274460
83.606667,2.467889819425120,0.24118408464817100,3.055362613954300,0.2361091848925020
83.856944,2.4637934420824700,0.24057513989016300,3.0499951182405000,0.23555395266209300
84.106944,2.4597967001908900,0.23996035949335100,3.0446929863095400,0.23499297740524900
84.357222,2.455886932603170,0.23933872674859600,3.039444070795030,0.23442536127025000
84.607222,2.4520690416384500,0.23871197025883300,3.034259655886090,0.23385271227050600
84.8575,2.4483307473512700,0.23807904426049900,3.029127834453330,0.23327410438660900
85.1075,2.444676571127740,0.23744170244482800,3.024059630557890,0.2326911700504640
85.357778,2.4410945971239700,0.23679887550649100,3.0190433955236900,0.23210296036807600
85.608056,2.437585140102590,0.23615161785171400,3.01408442000377,0.23151046873627300
85.858056,2.4341481927184500,0.23550100356719200,3.0091877403144100,0.23091470757155600
86.108333,2.4307723356084100,0.2348459364539880,3.0043421084980600,0.23031470185713200
86.358333,2.427461258059250,0.2341882141604010,2.9995578741592400,0.22971212677025700
86.608333,2.424207408723810,0.23352746098069200,2.9948292670315200,0.22910666687474900
86.858333,2.421007007760010,0.2328640242203110,2.9901559110310800,0.2284986688865760
87.108611,2.4178527979543400,0.2321975096736270,2.9855323247281200,0.22788779990010600
87.358611,2.414748003131920,0.23152974564983300,2.980968403124360,0.22727576401623900
87.608611,2.4116853129517500,0.23086034034791800,2.9764586039782600,0.22666223057316500
87.858889,2.4086576044063600,0.23018889466444100,2.971997625851920,0.2260468622460750
88.108611,2.405671127149920,0.22951799513152900,2.9675998687238500,0.22543205787326900
88.358611,2.4027120718441100,0.22884574982795400,2.9632501804479300,0.22481611204838700
88.608611,2.399780001812280,0.2281732524680580,2.958953110294450,0.22420005552817400
88.858889,2.396867914068100,0.2275001028281100,2.9547035908699900,0.22358355049630900
89.108889,2.393978494555360,0.22682814395735800,2.9505106861755900,0.22296831357433500
89.358889,2.391104716587220,0.22615697533283900,2.946369270934020,0.22235400649048600
89.609167,2.3882403026819800,0.2254861999475790,2.942274448956800,0.22174029511006800
89.859167,2.3853912233919100,0.22481765557635000,2.938234940579990,0.22112888984844300
90.109167,2.382554574637290,0.22415094375390600,2.9342457929863800,0.22051945495840000
90.359167,2.3797306406765500,0.22348641178569600,2.930306630092180,0.21991233715590900
90.609444,2.3769165985668200,0.2228236750059250,2.926412793561920,0.21930721502755600
90.859722,2.3741158583720300,0.22216381682001700,2.922568283042670,0.2187051080794520
91.11,2.3713287165698800,0.22150718834662900,2.918772736851790,0.21810636660887200
91.360278,2.3685554583681100,0.22085413805110900,2.91502577764946,0.2175113384897180
91.610278,2.3657994257081400,0.22020573311535800,2.91133110993122,0.21692102563951400
91.860278,2.3630578146558000,0.21956159340996500,2.9076841687382300,0.21633511171348300
92.110278,2.3603309094694800,0.21892206624037900,2.9040845779866800,0.21575394342759500
92.360556,2.357615987207370,0.2182867961628690,2.9005280370905000,0.21517722986461300
92.610556,2.3549193636717000,0.2176575420761120,2.897022070578370,0.21460659924815300
92.860556,2.3522382990934000,0.21703394282771400,2.8935623258380700,0.21404175480529200
93.110833,2.3495701335576500,0.216415664882892,2.890144669473160,0.21348242772925000
93.361111,2.346918121006440,0.2158037484194030,2.8867725697284200,0.21292959281507200
93.611111,2.344285475601040,0.215199212771945,2.883449333489990,0.2123842027289650
93.860833,2.341672426374580,0.21460238232436200,2.8801744348714800,0.2118465808340420
94.111111,2.339070558914920,0.21401162327601200,2.876936634734410,0.21131529069427600
94.361111,2.3364888561510500,0.213429264038435,2.8737464200496500,0.21079246217763200
94.611389,2.3339218613198300,0.21285435758755700,2.8705963187891300,0.21027728006545700
94.861389,2.3313755615983000,0.21228852872246600,2.8674929525638400,0.20977123588742300
95.111389,2.32884738010705,0.21173148160200500,2.864432422103000,0.20927409948197000
95.361389,2.3263376011044900,0.2111835635316230,2.8614143513228300,0.20878621756506600
95.611667,2.3238437492613600,0.21064452847324500,2.8584350781266300,0.20830741047746400
95.861667,2.3213716492654100,0.21011592153659800,2.8555008446257700,0.20783908894064300
96.111667,2.3189188048494800,0.20959748595258200,2.8526079421359600,0.2073810624258260
96.361667,2.3164855002720100,0.20908956902664900,2.849755994573370,0.20693367764898500
96.611667,2.314072019791400,0.2085925180642460,2.8469446258542200,0.20649728132608800
96.861667,2.3116786476660700,0.20810668037082500,2.8441734598946800,0.206072220173104
97.111667,2.309305668154440,0.20763240325183400,2.8414421206109600,0.205658840906003
97.361944,2.3069507707364500,0.20716952844036600,2.838747271047300,0.20525705234371300
97.611944,2.304619452610050,0.20671942815795200,2.836094499949770,0.20486809090043100
97.861667,2.3023119278859200,0.2062824083959430,2.8334833019766500,0.20449226157969000
98.111667,2.3000233614132500,0.20585784662917200,2.8309075085581400,0.20412907701581300
98.361667,2.2977566088463700,0.2054465819640800,2.828369661396420,0.20377930791766600
98.611944,2.2955094797277100,0.20504852883873300,2.8258666347985900,0.2034429364665180
98.861944,2.29328723270502,0.20466491598878600,2.823403592901500,0.20312105427268900
99.111944,2.291087652678320,0.20429555379887400,2.820977416802870,0.20281353742381100
99.362222,2.288908616375450,0.2039399586789520,2.8185853348174100,0.20251996113214000
99.611944,2.286757630646540,0.20359910702199000,2.816235170071360,0.2022410829149450
99.861944,2.284627757158300,0.20327165213222300,2.8139189257883300,0.20197575085270700
100.112222,2.2825193591057800,0.20295745453233100,2.8116366369528100,0.20172381366662
100.3625,2.2804351032602700,0.20265670022048300,2.809390812445660,0.20148537622684500
100.6125,2.2783775491575900,0.20236951548211100,2.8071837991795600,0.20126048344002400
100.862778,2.276342405741240,0.20209507602052600,2.805010601722600,0.2010484374679840
101.112778,2.274334478664560,0.20183380618812100,2.802875960991830,0.20084951199323400
101.363056,2.2723495872415400,0.20158493932295600,2.8007750425118400,0.20066306692890300
101.613056,2.2703924254892600,0.20134884296714700,2.7987124266298000,0.2004893190843260
101.863056,2.2684610588399200,0.20112504852525700,2.7966856728744800,0.2003278571480100
102.113333,2.2665536750627800,0.20091314295864800,2.794692508226020,0.20017832504490200
102.363333,2.264674780763140,0.20071341000794400,2.792737257743580,0.20004085638815000
102.613611,2.26282048989741,0.20052522074005100,2.7908154939510700,0.19991494839238400
102.863611,2.260995206349620,0.20034880789999900,2.7889313991982000,0.1998006833820460
103.113889,2.259195155632990,0.20018359354780000,2.7870806962238300,0.19969760955513700
103.364167,2.2574226677145200,0.2000295944854750,2.7852654127782900,0.19960566247733400
103.614167,2.25567995013209,0.19988677769868400,2.783487419284530,0.19952472829123600
103.864444,2.253963418827560,0.19975464047160900,2.7817426813515300,0.1994544295823080
104.114167,2.2522790105262400,0.19963341861349400,2.780036846892840,0.19939478498659000
104.364444,2.2506195363282800,0.19952238884812100,2.7783622603107000,0.19934533237347800
104.614444,2.248990838235040,0.19942175194296100,2.776724453056150,0.19930605577114800
104.864722,2.2473895856538500,0.19933109894813000,2.775119702372380,0.19927667036993100
105.114722,2.2458196203367100,0.19925044592893700,2.7735514863550800,0.19925704406645900
105.364722,2.2442794316346400,0.1991795014702530,2.772017916334920,0.19924694154133600
105.614722,2.2427693038060800,0.19911808042068300,2.7705189054868100,0.1992461655934370
105.864444,2.2412911496694600,0.19906605042711000,2.769055976439330,0.19925450473530700
106.114444,2.2398419621453900,0.19902311066614900,2.767625785271660,0.19927178051541800
106.364444,2.2384236879539700,0.1989891390659980,2.7662298928974000,0.1992977914886610
106.614722,2.2370350863951300,0.1989639272855850,2.764866717313620,0.19933238355154400
106.865,2.2356780370571300,0.19894733228911000,2.763537742712860,0.199375334745765
107.115278,2.234352825147740,0.19893916830682100,2.7622428819800800,0.19942644721160200
107.365278,2.2330611542668400,0.19893924497319800,2.7609834296456000,0.19948545312523800
107.615278,2.2318018189589600,0.19894736342573300,2.759757841689520,0.19955220756851300
107.865278,2.2305751034825200,0.1989633385130290,2.7585660312867900,0.19962651334030100
108.115833,2.229378678650330,0.19898704597585900,2.7574053780019000,0.19970836255924100
108.366111,2.228216822595870,0.199018234028265,2.7562797050282200,0.19979729774562300
108.616111,2.227089539223510,0.19905669212950600,2.755188817868840,0.19989309715636700
108.866111,2.2259955941214900,0.1991022656429950,2.754131360673230,0.1999956584340450
109.116111,2.2249350618938600,0.19915476941733400,2.7531072466162900,0.20010478437753300
109.366111,2.2239080171446400,0.19921401830112700,2.752116388872980,0.200220277785703
109.616389,2.222913448434110,0.19927990390505700,2.7511576540993800,0.20034208010869600
109.866111,2.2219546884975700,0.1993520107914860,2.750234095026930,0.2004695781915880
110.116389,2.2210275427380300,0.19943047462290100,2.7493415121378500,0.20060314228358800
110.366389,2.2201352315542300,0.19951485900448600,2.7484828479448100,0.20074213963293300
110.616667,2.2192758452300200,0.1996051660092730,2.7476561057442000,0.20088668169311300
110.866667,2.218451367590770,0.19970100969456400,2.7468630352628200,0.201036249975747
111.116667,2.217660899824090,0.1998023020177500,2.7461026131264600,0.20119080487660600
111.366667,2.2169045165340100,0.1999088578274360,2.745374752510070,0.20135014919456500
111.616389,2.2161830764389300,0.20002036508315600,2.7446801218539800,0.20151390095361200
111.866389,2.2154950478048400,0.20013688707325800,2.7440170878352100,0.20168222772465600
112.116389,2.2148413273764700,0.20025811730155600,2.7433863549577400,0.2018547525287090
112.366667,2.214221320220240,0.20038401290322800,2.7427871887427100,0.20203147661486900
112.616667,2.2136364783736100,0.20051410887445200,2.742220833350070,0.20221181000143300
112.866944,2.213085578064150,0.20064850840576500,2.741685944244180,0.2023959553305130
113.117222,2.2125693592801,0.20078688451546800,2.741183077689710,0.20258351776435400
113.367222,2.21208841462343,0.20092889095752500,2.740712654178470,0.20277408508940300
113.6175,2.211641749257140,0.20107465795643100,2.7402735404541500,0.20296788345077500
113.8675,2.211230430134760,0.20122367636346500,2.7398666251153800,0.20316428493575800
114.1175,2.2108540163819100,0.20137592097470400,2.7394913159315100,0.20336330596837800
114.3675,2.2105125826026200,0.20153120663875200,2.7391475260774600,0.20356474934751200
114.617778,2.2102058822469800,0.20168952557853400,2.738834838850460,0.20376864551676900
114.867778,2.2099346713321,0.20185034076082200,2.7385538619889200,0.2039743441308580
115.1175,2.209698907146480,0.20201345843377200,2.738304404243560,0.20418164155272600
115.367778,2.2094979357122300,0.20217924215218500,2.73808559771496,0.20439103572944900
115.6175,2.209332724450800,0.202346770452211,2.737898327877140,0.20460139940145400
115.867778,2.209202612399110,0.20251660390328400,2.737741673872710,0.20481347181441900
116.117778,2.2091081668676500,0.20268799453524100,2.7376161225508100,0.20502635103648000
116.367778,2.209049298224990,0.20286094480294000,2.7375213958616200,0.2052400747767590
116.617778,2.2090260810751300,0.20303526955498400,2.7374574069800800,0.20545444583412700
116.868056,2.209038623845580,0.20321097940489900,2.7374240490380300,0.20566950606593000
117.118056,2.2090869733453600,0.2033874986850330,2.737421309235600,0.2058845803255780
117.368056,2.2091711982330200,0.2035648367894320,2.7374490466690500,0.2060997100796500
117.618333,2.2092915262323100,0.20374300604237500,2.7375072557418000,0.20631493618223000
117.868333,2.2094477656644400,0.20392142673538600,2.737595720700040,0.20652958483689300
118.118611,2.2096403383810700,0.20410030936751200,2.7377145510836400,0.2067439348852640
118.368611,2.2098688912493800,0.2042790712226700,2.7378633960018200,0.2069573127584470
118.618889,2.2101340073548700,0.2044579242693940,2.7380424994512700,0.20716999533221700
118.868889,2.210435172407430,0.20463628585732700,2.738251376642820,0.20738131274202100
119.118611,2.2107723397123900,0.20481397212001200,2.7384898409628400,0.20759107187954000
119.368611,2.2111463344995300,0.20499119369175800,2.7387583366017700,0.20779954274999900
119.618333,2.2115563994288600,0.20516737172614100,2.739056179809260,0.2080060649878140
